OBJECTID_1,GROWTH_RATE
5771,0.005
5772,0.012
5773,0.053
5774,-0.001
5775,0.021
5776,0.006
5777,0.008
5778,0.032
5779,0.019
5780,0.016
5781,0.022
5782,-0.006
5783,-0.003
5784,0.046
5785,0.015
5786,0.011
5787,0.034
5788,0.02
5789,0.024
5790,0.02
5791,-0.002
5792,-0.008
5793,0.026
5794,0.035
5795,0.002
5796,0
5797,0
5798,0
5799,-0.006
5800,0.002
5801,0.004
5802,0.015
5803,0.034
5804,0.021
5805,0.014
5806,-0.004
5807,0.024
5808,0.009
5809,-0.001
5810,0.001
5811,0.015
5812,-0.003
5813,-0.012
5814,-0.001
5815,0.019
5816,0.017
5817,0
5818,0.025
5819,0.024
5820,0.001
5821,0.014
5822,-0.013
5823,0.034
5824,0.019
5825,0.017
5826,-0.003
5827,0.024
5828,0.025
5829,-0.001
5830,-0.008
5831,-0.003
5832,0.003
5833,0.001
5834,-0.006
5835,0.017
5836,0.004
5837,0.005
5838,-0.002
5839,-0.007
5840,-0.002
5841,0.021
5842,0.008
5843,0.006
5844,0.006
5845,0.007
5846,0.015
5847,0.003
5848,0.002
5849,0.042
5850,0.024
5851,0.02
5852,-0.002
5853,0.018
5854,-0.001
5855,0.023
5856,0.024
5857,-0.003
5858,-0.003
5859,0.012
5860,0.066
5861,0.011
5862,0.006
5863,0.019
5864,0.026
5865,0.006
5866,0.039
5867,0.011
5868,-0.025
5869,0.004
5870,-0.004
5871,0.019
5872,0.014
5873,0.028
5874,0.059
5875,0.004
5876,0.007
5877,0.02
5878,-0.002
5879,0.026
5880,0.025
5881,0.015
5882,0.01
5883,-0.003
5884,0.002
5885,-0.014
5886,0.011
5887,-0.003
5888,0.063
5889,0.011
5890,0.02
5891,-0.034
5892,0.033
5893,0.014
5894,0.043
5895,0.021
5896,0.004
5897,-0.001
5898,0.015
5899,0.021
5900,0.018
5901,-0.001
5902,0
5903,0.017
5904,0.032
5905,0.025
5906,0.032
5907,0.026
5908,0.005
5909,0.004
5910,-0.004
5911,0.018
5912,0.041
5913,0.025
5914,0.015
5915,0
5916,-0.015
5917,0.014
5918,0.007
5919,0.007
5920,-0.001
5921,-0.01
5922,0.003
5923,-0.008
5924,0.003
5925,0.025
5926,-0.015
5927,0.031
5928,0.02
5929,0.027
5930,0.027
5931,-0.004
5932,-0.003
5933,0.007
5934,0.016
5935,0.007
5936,0.016
5937,0.014
5938,0.006
5939,0.012
5940,0.003
5941,0.03
5942,0.006
5943,0.003
5944,-0.006
5945,-0.001
5946,-0.003
5947,0.021
5948,0.014
5949,0.004
5950,0.014
5951,0.008
5952,0.015
5953,-0.006
5954,0.027
5955,0.018
5956,-0.004
5957,0.018
5958,0.024
5959,0.016
5960,-0.003
5961,0.002
5962,-0.008
5963,0.006
5964,0.016
5965,-0.006
5966,0.026
5967,0.016
5968,-0.001
5969,-0.014
5970,0.006
5971,0.02
5972,0.045
5973,0.028
5974,-0.008
5975,0.021
5976,-0.014
5977,-0.003
5978,-0.02
5979,-0.018
5980,0.002
5981,0.001
5982,0.02
5983,0.029
5984,0.013
5985,-0.001
5986,0.02
5987,0.02
5988,0.033
5989,-0.003
5990,0.005
5991,0.009
5992,0.016
5993,0.018
5994,0
5995,0.012
5996,0.013
5997,0.013
5998,-0.038
5999,-0.017
6000,-0.003
6001,-0.003
6002,0.01
6003,-0.003
6004,-0.003
6005,0.03
6006,-0.014
6007,0.019
6008,0.01
6009,0.018
6010,-0.005
6011,-0.015
6012,-0.003
6013,-0.036
6014,-0.006
6015,-0.003
6016,0.001
6017,0.024
6018,0.022
6019,-0.004
6020,0.031
6021,-0.006
6022,0.012
6023,0.02
6024,0.008
6025,0.009
6026,0.014
6027,-0.001
6028,-0.055
6029,0.035
6030,-0.003
6031,0.014
6032,-0.003
6033,0.033
6034,0.022
6035,0.024
6036,0.014
6037,0.007
6038,0.001
6039,0.02
6040,0.031
6041,0.03
6042,0.006
6043,0.002
6044,0.007
6045,0.011
6046,-0.001
6047,-0.002
6048,-0.003
6049,0.014
6050,0.013
6051,-0.005
6052,0.054
6053,-0.003
6054,-0.003
6055,-0.004
6056,0.024
6057,0.014
6058,0.021
6059,0.015
6060,-0.013
6061,0.021
6062,0
6063,0.002
6064,0.05
6065,0.03
6066,0.017
6067,-0.015
6068,0.061
6069,0.018
6070,0.015
6071,0.025
6072,-0.001
6073,0.021
6074,-0.011
6075,0.024
6076,0.015
6077,0.03
6078,0.021
6079,0.007
6080,-0.004
6081,0.003
6082,0.003
6083,0.02
6084,-0.002
6085,0.013
6086,0.037
6087,-0.006
6088,-0.003
6089,0.009
6090,0.004
6091,0.043
6092,0.017
6093,0.017
6094,-0.13
6095,0.014
6096,0.015
6097,0.016
6098,-0.03
6099,-0.001
6100,0.015
6101,-0.009
6102,0.01
6103,0.006
6104,-0.003
6105,-0.003
6106,0.019
6107,0.014
6108,-0.002
6109,0.016
6110,0.015
6111,0.034
6112,0.016
6113,0.015
6114,0.013
6115,0.007
6116,0.027
6117,0.016
6118,0.045
6119,0.013
6120,0.008
6121,0.045
6122,0.016
6123,0.005
6124,0.047
6125,0.017
6126,0.024
6127,0.014
6128,0.051
6129,0.011
6130,0.025
6131,0.024
6132,0.001
6133,0.024
6134,0.042
6135,0.018
6136,-0.006
6137,-0.008
6138,0.002
6139,0.042
6140,0.027
6141,0.025
6142,-0.005
6143,0.005
6144,0.033
6145,0.014
6146,-0.067
6147,0.013
6148,-0.002
6149,0.002
6150,-0.001
6151,0.015
6152,0.018
6153,0.019
6154,0.042
6155,0.015
6156,0.026
6157,0.019
6158,0.008
6159,0.007
6160,0.017
6161,-0.004
6162,0.001
6163,-0.003
6164,-0.009
6165,-0.001
6166,0.002
6167,-0.017
6168,-0.006
6169,-0.003
6170,-0.003
6171,0.046
6172,0
6173,0.026
6174,0.016
6175,0
6176,0.015
6177,0.022
6178,0.015
6179,0.01
6180,0.008
6181,0.027
6182,0.115
6183,0.016
6184,0
6185,0.014
6186,0.014
6187,0.015
6188,0.015
6189,0.034
6190,0.023
6191,0.018
6192,0.024
6193,0.014
6194,-0.005
6195,0
6196,-0.011
6197,0.004
6198,0.018
6199,0.001
6200,0.019
6201,-0.002
6202,-0.005
6203,0.01
6204,0
6205,0.02
6206,0.017
6207,0.009
6208,-0.008
6209,0.019
6210,0.021
6211,-0.001
6212,0.066
6213,0.001
6214,0.002
6215,-0.05
6216,0.006
6217,0.011
6218,0.05
6219,0.011
6220,0.012
6221,0.028
6222,-0.013
6223,-0.002
6224,-0.005
6225,0.03
6226,0.001
6227,0.004
6228,-0.003
6229,0.015
6230,0.016
6231,-0.009
6232,0.018
6233,-0.002
6234,0.004
6235,-0.002
6236,0.037
6237,-0.009
6238,0.024
6239,0.017
6240,0.014
6241,-0.004
6242,0.024
6243,0.016
6244,0.013
6245,0.042
6246,-0.009
6247,0.001
6248,0.008
6249,0.005
6250,-0.004
6251,0.006
6252,-0.005
6253,-0.007
6254,-0.021
6255,-0.003
6256,0.023
6257,0.022
6258,0.045
6259,-0.01
6260,0.021
6261,-0.015
6262,-0.03
6263,-0.019
6264,0.011
6265,0.013
6266,0.02
6267,0.015
6268,0.014
6269,0.062
6270,0.007
6271,0.013
6272,0.006
6273,0.013
6274,-0.024
6275,0.021
6276,0
6277,0.009
6278,0.021
6279,-0.039
6280,0.037
6281,0.015
6282,0.006
6283,-0.017
6284,0.016
6285,0.138
6286,0.016
6287,0.023
6288,0.022
6289,0.052
6290,0.013
6291,-0.012
6292,0.008
6293,0.011
6294,0.024
6295,0.014
6296,0.009
6297,0.017
6298,0.046
6299,0.047
6300,0.015
6301,0.024
6302,0.012
6303,0.034
6304,0.069
6305,0.047
6306,-0.015
6307,-0.006
6308,0.021
6309,0.062
6310,-0.032
6311,0.014
6312,0.023
6313,0.021
6314,0.015
6315,0.02
6316,0.023
6317,0.016
6318,0.014
6319,0.005
6320,0.027
6321,0.013
6322,0.006
6323,0.024
6324,0.031
6325,-0.026
6326,0.009
6327,-0.011
6328,0.052
6329,0.01
6330,0.019
6331,0.01
6332,0.015
6333,0.019
6334,0.03
6335,0.007
6336,0.002
6337,-0.021
6338,0.017
6339,0.024
6340,0.02
6341,0.05
6342,0.039
6343,0.006
6344,0.011
6345,0.014
6346,0.015
6347,0.014
6348,0.017
6349,0.019
6350,0.02
6351,0.025
6352,0.003
6353,0.003
6354,0.005
6355,0.036
6356,-0.001
6357,0.065
6358,-0.02
6359,0.013
6360,0.012
6361,0.014
6362,0.001
6363,0.061
6364,0.025
6365,0.013
6366,0.043
6367,0.026
6368,0.02
6369,0.011
6370,0.025
6371,0.023
6372,0.005
6373,0.012
6374,0.01
6375,0.002
6376,0.001
6377,0.014
6378,0.015
6379,-0.003
6380,0.026
6381,0.015
6382,0.002
6383,-0.001
6384,0.018
6385,-0.018
6386,0.008
6387,0.011
6388,0.02
6389,0.024
6390,0.024
6391,0.008
6392,0.013
6393,0.027
6394,0.008
6395,-0.013
6396,-0.033
6397,0.029
6398,-0.007
6399,-0.023
6400,-0.007
6401,0.101
6402,-0.003
6403,0.008
6404,-0.002
6405,0.033
6406,0.001
6407,0.011
6408,0.015
6409,-0.001
6410,-0.004
6411,0.021
6412,0.026
6413,0.014
6414,0.012
6415,0.009
6416,0
6417,0.006
6418,0.008
6419,-0.003
6420,0.021
6421,0.015
6422,0.011
6423,0.027
6424,0.092
6425,0.021
6426,-0.003
6427,0.019
6428,0.011
6429,0.004
6430,0.011
6431,0.028
6432,0.025
6433,0.028
6434,0.026
6435,0.012
6436,0.027
6437,0.024
6438,0.005
6439,0.002
6440,-0.006
6441,-0.003
6442,-0.008
6443,-0.013
6444,0.001
6445,0
6446,-0.003
6447,0.036
6448,-0.001
6449,0.015
6450,0.016
6451,0.016
6452,-0.014
6453,-0.007
6454,-0.002
6455,-0.013
6456,-0.002
6457,-0.015
6458,-0.003
6459,0.032
6460,-0.001
6461,0.02
6462,0.018
6463,0.009
6464,0.008
6465,0.021
6466,0.023
6467,0.033
6468,0.01
6469,0.021
6470,0.014
6471,-0.012
6472,0.009
6473,0.107
6474,0.063
6475,0.038
6476,0.029
6477,0.014
6478,0.005
6479,0.007
6480,0.024
6481,0.021
6482,0.022
6483,0.023
6484,0.022
6485,0.003
6486,0.012
6487,0
6488,-0.003
6489,-0.001
6490,0.013
6491,-0.001
6492,-0.004
6493,0.003
6494,0
6495,-0.004
6496,-0.005
6497,0.002
6498,0
6499,0.017
6500,-0.001
6501,-0.004
6502,-0.002
6503,0.016
6504,0.003
6505,-0.011
6506,0.01
6507,0.028
6508,0.001
6509,0.007
6510,-0.002
6511,-0.029
6512,0.037
6513,0.007
6514,-0.017
6515,-0.014
6516,0.003
6517,0.008
6518,0.007
6519,0.01
6520,0.004
6521,0
6522,0.014
6523,0.025
6524,0.041
6525,-0.003
6526,0.008
6527,0.003
6528,-0.033
6529,0.033
6530,0.02
6531,0.047
6532,0.015
6533,-0.021
6534,0.034
6535,0.013
6536,0.024
6537,0.009
6538,0.008
6539,0.022
6540,0.014
6541,0.001
6542,-0.004
6543,-0.011
6544,0.011
6545,-0.006
6546,-0.006
6547,0.024
6548,0.01
6549,0.052
6550,0.026
6551,0.001
6552,0.018
6553,0.007
6554,0.01
6555,0
6556,-0.001
6557,0.014
6558,-0.009
6559,0.001
6560,-0.008
6561,0.018
6562,0.001
6563,0.013
6564,0.008
6565,-0.014
6566,0.003
6567,0.028
6568,-0.002
6569,0.013
6570,0
6571,0.02
6572,0.021
6573,0.027
6574,-0.003
6575,0.023
6576,0.012
6577,0.024
6578,0.024
6579,0.025
6580,0.027
6581,0.012
6582,-0.01
6583,0.006
6584,0.016
6585,0.001
6586,-0.008
6587,0.017
6588,0.028
6589,0
6590,0.016
6591,0.016
6592,0.015
6593,0.045
6594,0.023
6595,0.03
6596,0.033
6597,0.021
6598,-0.011
6599,-0.004
6600,-0.002
6601,-0.003
6602,0.001
6603,0.001
6604,0.003
6605,0.01
6606,0.026
6607,0.023
6608,0.011
6609,0.025
6610,0.008
6611,0.014
6612,0.026
6613,0.032
6614,0.027
6615,-0.003
6616,0.003
6617,0.009
6618,0.005
6619,0.025
6620,0.012
6621,0.016
6622,0.012
6623,0.028
6624,0.018
6625,-0.013
6626,-0.002
6627,0.035
6628,0.022
6629,0.026
6630,0.027
6631,0.015
6632,-0.008
6633,0.027
6634,0.037
6635,0.014
6636,0.037
6637,0.073
6638,-0.055
6639,0.004
6640,0.017
6641,-0.004
6642,0.01
6643,0.017
6644,0.021
6645,0.01
6646,0.008
6647,0.003
6648,0.023
6649,0.031
6650,0.02
6651,0.024
6652,-0.003
6653,-0.004
6654,-0.005
6655,0.038
6656,0.054
6657,0.021
6658,0.025
6659,0.01
6660,0.002
6661,0.005
6662,-0.002
6663,0.015
6664,0.025
6665,0.011
6666,-0.011
6667,-0.017
6668,0.015
6669,0.015
6670,0.008
6671,-0.018
6672,0.002
6673,-0.001
6674,0.025
6675,0.011
6676,0.004
6677,0.012
6678,0.027
6679,0.042
6680,0.007
6681,0.021
6682,0.025
6683,0.022
6684,0.024
6685,-0.001
6686,0.024
6687,0.024
6688,0.007
6689,0.009
6690,0.011
6691,0.001
6692,-0.01
6693,0.016
6694,0.009
6695,-0.018
6696,0.023
6697,0.007
6698,-0.13
6699,0.023
6700,0.016
6701,-0.004
6702,-0.03
6703,-0.007
6704,0.004
6705,0.006
6706,0.021
6707,0.02
6708,0.015
6709,0.009
6710,0.003
6711,0.009
6712,0.001
6713,-0.001
6714,0.061
6715,-0.012
6716,-0.003
6717,0.009
6718,0.001
6719,0.024
6720,0.008
6721,0.032
6722,0.018
6723,0.017
6724,-0.109
6725,-0.005
6726,0.024
6727,0.002
6728,0.024
6729,0.024
6730,-0.005
6731,0.011
6732,0.03
6733,-0.001
6734,0.01
6735,0.013
6736,-0.001
6737,0.023
6738,0.023
6739,0.029
6740,-0.008
6741,0.014
6742,0.027
6743,-0.117
6744,0.02
6745,0.028
6746,0.01
6747,-0.014
6748,0.031
6749,0.003
6750,0.004
6751,-0.003
6752,-0.001
6753,0.003
6754,0.01
6755,0.012
6756,0.013
6757,0.021
6758,0
6759,-0.017
6760,-0.017
6761,0.011
6762,-0.005
6763,-0.003
6764,0.023
6765,0.018
6766,0.026
6767,0.019
6768,-0.004
6769,-0.008
6770,-0.001
6771,-0.007
6772,0.015
6773,0.008
6774,-0.006
6775,0.003
6776,0.001
6777,-0.01
6778,0.015
6779,0.017
6780,0.021
6781,-0.003
6782,0.014
6783,0.011
6784,-0.013
6785,0.025
6786,-0.025
6787,-0.003
6788,0.049
6789,-0.013
6790,0.016
6791,-0.006
6792,0.03
6793,-0.003
6794,0.019
6795,-0.022
6796,0.009
6797,-0.003
6798,0.003
6799,0.015
6800,-0.002
6801,0.011
6802,-0.001
6803,0.024
6804,0.02
6805,0.027
6806,0.015
6807,0.019
6808,0.052
6809,0.001
6810,0.022
6811,0.01
6812,-0.001
6813,0.006
6814,0.045
6815,0.031
6816,0.029
6817,0.037
6818,0.022
6819,0.034
6820,0.017
6821,-0.001
6822,0.03
6823,0.01
6824,0.019
6825,0.032
6826,0.021
6827,-0.003
6828,0.003
6829,0.03
6830,0.038
6831,0.011
6832,-0.003
6833,0.013
6834,0.015
6835,0.015
6836,-0.001
6837,0.005
6838,0
6839,-0.017
6840,-0.03
6841,-0.004
6842,0.023
6843,0.008
6844,0.013
6845,0.059
6846,0.009
6847,0.016
6848,0.024
6849,0.024
6850,0.024
6851,0.014
6852,-0.018
6853,-0.003
6854,-0.003
6855,0.001
6856,0.044
6857,0.022
6858,0.039
6859,0.039
6860,-0.092
6861,0.016
6862,0.016
6863,0.02
6864,0.019
6865,0.02
6866,-0.003
6867,0.003
6868,-0.026
6869,0.018
6870,0.016
6871,0.014
6872,0.004
6873,0.014
6874,0.01
6875,-0.012
6876,0.017
6877,0.027
6878,0
6879,0.014
6880,0.024
6881,0.021
6882,-0.008
6883,0.001
6884,0.014
6885,0.025
6886,-0.001
6887,0.06
6888,0.014
6889,0.037
6890,0.069
6891,-0.004
6892,-0.004
6893,0.015
6894,-0.002
6895,-0.002
6896,0.024
6897,-0.008
6898,-0.004
6899,0.024
6900,0.006
6901,0.025
6902,0.023
6903,0.035
6904,0.022
6905,0.019
6906,0.021
6907,0.02
6908,0.004
6909,0.001
6910,0.033
6911,0.021
6912,0.002
6913,-0.003
6914,-0.013
6915,0.015
6916,-0.001
6917,-0.005
6918,0.011
6919,-0.003
6920,-0.017
6921,0.015
6922,0.014
6923,0.015
6924,-0.024
6925,-0.002
6926,0.055
6927,0
6928,-0.003
6929,0.014
6930,0.052
6931,0.021
6932,0.015
6933,0.016
6934,0.024
6935,0.031
6936,-0.008
6937,0.016
6938,0.023
6939,0.014
6940,-0.003
6941,0.009
6942,-0.004
6943,-0.017
6944,-0.01
6945,0.007
6946,-0.013
6947,0.014
6948,0.027
6949,-0.003
6950,-0.021
6951,0.022
6952,0.013
6953,0.013
6954,0.002
6955,0.024
6956,0.026
6957,0.024
6958,0.024
6959,0.022
6960,0.035
6961,0.001
6962,0.02
6963,-0.048
6964,0.002
6965,-0.003
6966,0.012
6967,0.001
6968,0.014
6969,-0.022
6970,0.006
6971,-0.014
6972,-0.008
6973,0.02
6974,0.002
6975,0.012
6976,0.011
6977,-0.004
6978,-0.022
6979,0.017
6980,0.024
6981,0.024
6982,0.024
6983,-0.05
6984,0.017
6985,0
6986,0.016
6987,0.018
6988,-0.003
6989,0.02
6990,0.008
6991,0.024
6992,0.025
6993,-0.012
6994,-0.003
6995,0.022
6996,-0.01
6997,0.058
6998,0.013
6999,-0.003
7000,-0.007
7001,-0.005
7002,-0.002
7003,-0.003
7004,-0.003
7005,0.024
7006,-0.012
7007,0.014
7008,0.021
7009,0.014
7010,0.013
7011,0.01
7012,0.024
7013,0.009
7014,0.022
7015,0.014
7016,0.029
7017,0.024
7018,0.019
7019,0.017
7020,0.01
7021,0.002
7022,0.033
7023,-0.007
7024,-0.011
7025,-0.005
7026,0.028
7027,0.038
7028,0.033
7029,0.024
7030,0.01
7031,0.01
7032,0.003
7033,0.033
7034,0.051
7035,0.043
7036,0.024
7037,0.018
7038,0.022
7039,0.016
7040,0.014
7041,-0.003
7042,-0.006
7043,0.022
7044,0.077
7045,-0.003
7046,-0.003
7047,0.031
7048,0.062
7049,0.043
7050,0.016
7051,0.034
7052,-0.006
7053,0.015
7054,0.022
7055,0.008
7056,-0.009
7057,0.017
7058,0.023
7059,0.014
7060,0.013
7061,0.031
7062,0.024
7063,0.009
7064,-0.021
7065,-0.005
7066,-0.013
7067,-0.003
7068,0.058
7069,0.014
7070,0.028
7071,0
7072,0.011
7073,0.007
7074,0.022
7075,0.028
7076,0.026
7077,-0.003
7078,-0.037
7079,0.013
7080,0.016
7081,-0.008
7082,-0.068
7083,-0.047
7084,0.014
7085,0.008
7086,0.025
7087,0.012
7088,-0.051
7089,0.006
7090,0.015
7091,0.009
7092,-0.025
7093,0.136
7094,0.026
7095,0.014
7096,0.011
7097,0.005
7098,-0.003
7099,0.013
7100,-0.001
7101,0.025
7102,0.013
7103,0.053
7104,0.021
7105,-0.007
7106,0.032
7107,0.026
7108,0.037
7109,0.026
7110,0.019
7111,0.031
7112,0.015
7113,0.014
7114,0.01
7115,0.013
7116,0.022
7117,0.002
7118,-0.003
7119,0.022
7120,0.022
7121,0.02
7122,0.013
7123,0.016
7124,0.015
7125,-0.002
7126,-0.003
7127,0
7128,0.024
7129,-0.007
7130,0.03
7131,0.014
7132,0.021
7133,-0.003
7134,0.006
7135,-0.004
7136,0.069
7137,0.045
7138,0.022
7139,0.02
7140,0.021
7141,0.013
7142,0.03
7143,0.023
7144,0.004
7145,0.003
7146,0.069
7147,0.017
7148,-0.014
7149,0.004
7150,0.009
7151,0
7152,-0.001
7153,-0.003
7154,-0.011
7155,0.009
7156,0.045
7157,0.015
7158,0.025
7159,0.006
7160,-0.003
7161,0.001
7162,-0.003
7163,0
7164,-0.019
7165,-0.011
7166,0.002
7167,-0.005
7168,-0.003
7169,-0.003
7170,0.056
7171,0.015
7172,0.053
7173,-0.045
7174,0.013
7175,0.032
7176,0.013
7177,0.024
7178,0.012
7179,0.022
7180,0.028
7181,-0.014
7182,0.013
7183,0.042
7184,0.015
7185,0.004
7186,0.096
7187,0.02
7188,0.014
7189,0.014
7190,0.016
7191,0.014
7192,0.014
7193,0.002
7194,0.001
7195,0.002
7196,-0.005
7197,0
7198,-0.008
7199,-0.001
7200,-0.029
7201,0.007
7202,0.01
7203,0.01
7204,0.022
7205,0.046
7206,0.021
7207,-0.031
7208,0.023
7209,-0.017
7210,0.013
7211,-0.003
7212,0.041
7213,0.027
7214,0.002
7215,0.035
7216,0.016
7217,0.011
7218,-0.008
7219,-0.001
7220,0.001
7221,-0.007
7222,0.001
7223,0.024
7224,-0.003
7225,0.026
7226,0.027
7227,0.016
7228,0.02
7229,0.008
7230,0.024
7231,0.03
7232,0.024
7233,0.018
7234,0.035
7235,-0.005
7236,0.015
7237,0.001
7238,-0.006
7239,-0.003
7240,0.07
7241,0.009
7242,0
7243,0.003
7244,0.016
7245,0.08
7246,0.02
7247,0.013
7248,-0.013
7249,0.02
7250,0.009
7251,-0.003
7252,0.005
7253,0.015
7254,0.028
7255,0.014
7256,0.022
7257,-0.008
7258,0.012
7259,0.024
7260,0.008
7261,0.036
7262,0.007
7263,0.033
7264,0.04
7265,-0.004
7266,0.016
7267,0.008
7268,-0.014
7269,0.021
7270,0.019
7271,0.001
7272,0.002
7273,0.026
7274,0.016
7275,0.019
7276,0.016
7277,-0.028
7278,0.077
7279,0.047
7280,-0.029
7281,-0.006
7282,0.025
7283,0.015
7284,-0.011
7285,-0.005
7286,-0.001
7287,0
7288,0.001
7289,0.005
7290,-0.013
7291,0
7292,0
7293,0.022
7294,0.023
7295,-0.021
7296,0.016
7297,0.01
7298,0.02
7299,0.019
7300,0.015
7301,0.027
7302,-0.009
7303,0.011
7304,0.012
7305,0
7306,0.033
7307,0.004
7308,-0.003
7309,0.041
7310,0.001
7311,0.018
7312,0.018
7313,0.041
7314,0.009
7315,0.055
7316,0.009
7317,-0.022
7318,-0.005
7319,-0.002
7320,0.029
7321,-0.003
7322,-0.017
7323,0.025
7324,0
7325,0.022
7326,-0.13
7327,0.017
7328,0.023
7329,-0.006
7330,0.002
7331,0.015
7332,0.032
7333,0.019
7334,0.002
7335,0.017
7336,0.025
7337,0.016
7338,0.012
7339,0.023
7340,0.041
7341,0.015
7342,0.016
7343,0.014
7344,-0.017
7345,0.012
7346,0.027
7347,0.006
7348,0.009
7349,0.02
7350,0.007
7351,0.026
7352,0.019
7353,0.009
7354,-0.012
7355,0.006
7356,0.015
7357,0.029
7358,0.028
7359,0.016
7360,-0.004
7361,0.001
7362,0.015
7363,0.022
7364,-0.022
7365,0.024
7366,0.023
7367,0.015
7368,0.023
7369,0.016
7370,0
7371,0.01
7372,0.04
7373,0.012
7374,0.006
7375,0.012
7376,0.015
7377,0.011
7378,-0.006
7379,0.012
7380,0.011
7381,0.005
7382,0.016
7383,0.015
7384,0.018
7385,0.013
7386,0.016
7387,0.003
7388,-0.005
7389,0.028
7390,0.029
7391,0.024
7392,0.015
7393,0.024
7394,-0.004
7395,0.004
7396,0.003
7397,-0.006
7398,-0.008
7399,0.007
7400,0.017
7401,0.015
7402,0.038
7403,0.003
7404,0.009
7405,0.015
7406,-0.015
7407,0.017
7408,0.008
7409,-0.003
7410,-0.001
7411,-0.001
7412,0.024
7413,-0.003
7414,0.022
7415,0.022
7416,0.004
7417,-0.001
7418,0.008
7419,-0.021
7420,0.024
7421,0.007
7422,0.005
7423,0.006
7424,0.024
7425,0.025
7426,0
7427,0.026
7428,-0.013
7429,0.016
7430,0.023
7431,0.047
7432,0.014
7433,-0.003
7434,0.021
7435,0.023
7436,0.026
7437,0.021
7438,0.024
7439,0.029
7440,-0.005
7441,0
7442,-0.004
7443,-0.004
7444,0
7445,-0.003
7446,0.01
7447,-0.001
7448,-0.009
7449,0.009
7450,0.013
7451,0.001
7452,0.024
7453,0.009
7454,-0.013
7455,-0.004
7456,0.008
7457,-0.001
7458,-0.002
7459,0.003
7460,-0.005
7461,-0.009
7462,0.014
7463,0.023
7464,0.012
7465,0.014
7466,0.018
7467,0.025
7468,0.009
7469,0.015
7470,0.023
7471,0.008
7472,0.055
7473,0.005
7474,-0.006
7475,0.048
7476,-0.037
7477,0.011
7478,0.027
7479,0.012
7480,0.008
7481,0.024
7482,-0.002
7483,0.032
7484,-0.004
7485,0.023
7486,0.025
7487,0.042
7488,0.011
7489,0.016
7490,0.017
7491,0.006
7492,0.031
7493,-0.003
7494,0.019
7495,0.023
7496,0.009
7497,0.053
7498,0.025
7499,-0.003
7500,0.013
7501,0.015
7502,-0.003
7503,0.001
7504,-0.003
7505,-0.006
7506,0.024
7507,0.015
7508,-0.005
7509,-0.003
7510,-0.004
7511,-0.023
7512,0.008
7513,0.015
7514,0.013
7515,-0.007
7516,0.004
7517,0.013
7518,0.013
7519,-0.003
7520,0.001
7521,0.035
7522,0.014
7523,-0.003
7524,0.014
7525,0.018
7526,-0.013
7527,0.024
7528,0.021
7529,-0.066
7530,-0.016
7531,0.018
7532,0.014
7533,0.015
7534,0.016
7535,0.006
7536,0.001
7537,-0.019
7538,0.024
7539,-0.003
7540,-0.006
7541,-0.021
7542,0.009
7543,-0.003
7544,0.024
7545,0.019
7546,0.028
7547,0.014
7548,-0.02
7549,0.009
7550,0.042
7551,0.009
7552,0.025
7553,0.011
